"p_max","L_max","phi_max"
1.78571428571429,-971.59745959365,0.424172025414985
2.04285714285714,-994.838748595362,0.182640506178477
1.7,-996.933300990798,0.771385988887016
1.87142857142857,-967.365116846737,0.305392610506634
1.67142857142857,-951.356223091288,0.661239550844369
1.92857142857143,-946.937601582139,0.206034007449749
1.67142857142857,-986.223950414009,0.785959776808923
1.75714285714286,-983.234205363138,0.549091009782548
1.92857142857143,-980.278912769775,0.254195889985838
1.98571428571429,-990.187675599424,0.226723342505018
2.07142857142857,-983.794165663021,0.150374679694597
1.98571428571429,-1001.05198627719,0.243631164306706
1.67142857142857,-977.208201444486,0.723263922707766
1.64285714285714,-974.88939346716,0.791009721672871
1.87142857142857,-983.671356778682,0.358607168529513
2.12857142857143,-983.407515919357,0.113733231959592
1.92857142857143,-983.695268884588,0.282505949848002
1.87142857142857,-989.118088868735,0.357099453985887
1.64285714285714,-991.329317697086,0.840169300611643
1.55714285714286,-992.705756705872,1.43481758997285
1.44285714285714,-985.33611908183,2.06368135743455
1.52857142857143,-964.045480745794,1.22150192626155
1.95714285714286,-989.138960385389,0.213041121691079
1.7,-963.930640341738,0.548447742905202
2.1,-974.854316139269,0.11439728813847
1.44285714285714,-979.325105958182,2.08215838573451
1.84285714285714,-979.323808342362,0.329968335797436
1.87142857142857,-975.93145989081,0.301745854699015
1.38571428571429,-962.231142972243,2.37619207976202
2.21428571428571,-988.59344403752,0.0841178269211223
2.07142857142857,-994.506204905099,0.158964060340691
1.81428571428571,-980.238662547477,0.422971566273318
2.24285714285714,-977.150023581719,0.0718671699013086
1.9,-979.011879863285,0.292317294288186
1.81428571428571,-967.288524047129,0.384031703792536
1.84285714285714,-995.604233878248,0.416882461238216
1.9,-965.14511196648,0.264514769221876
2.32857142857143,-976.104657309967,0.0505625629480634
1.98571428571429,-1000.39638366664,0.222174367311353
1.95714285714286,-997.337625827023,0.242691915844801
1.81428571428571,-993.170864655361,0.451806576899592
1.84285714285714,-976.577763624217,0.364347241471763
1.87142857142857,-971.479594061072,0.302877909261615
1.67142857142857,-980.130117311032,0.764744386985648
1.81428571428571,-999.222145929779,0.432521745187533
1.92857142857143,-979.521243753263,0.254843540224641
2.5,-994.899914151372,0.0223703143250914
1.81428571428571,-979.141959419116,0.396651619582694
2.07142857142857,-989.848510357498,0.169735492860185
1.95714285714286,-956.174584622964,0.176703135534666
1.9,-1000.07411981504,0.365053935402593
1.67142857142857,-976.511311976874,0.745096461547515
2.04285714285714,-974.190957122586,0.138781699108663
2.04285714285714,-967.433825815578,0.150609065122571
2.04285714285714,-988.207825792407,0.168877729224602
1.72857142857143,-988.468016095826,0.655790827964738
1.95714285714286,-990.882193216561,0.255602007242701
1.87142857142857,-988.47966341534,0.326189140630885
1.87142857142857,-959.221904449014,0.269287488966929
1.47142857142857,-960.282913028638,1.55092153677431
1.78571428571429,-973.628065294489,0.451080488389811
1.75714285714286,-983.467663675617,0.536470985287337
2.04285714285714,-980.495561110938,0.145780454068399
2.1,-968.759468478828,0.1178963146482
1.52857142857143,-979.876509372167,1.40252985480756
1.7,-982.684961783564,0.673952269172
1.87142857142857,-998.470779272809,0.351360905835691
2.04285714285714,-985.037243018119,0.163972543045806
1.7,-989.613163560825,0.714016016748733
1.55714285714286,-987.590276668175,1.29304335157869
1.95714285714286,-997.462330384983,0.274398010675793
1.92857142857143,-987.250671129159,0.272632684971758
2.15714285714286,-985.311570650369,0.108064356689011
1.7,-976.698030162352,0.640231827272413
1.5,-978.028386089069,1.55263520650811
1.61428571428571,-977.77939476755,0.881893898855349
1.78571428571429,-984.524017131271,0.473290050017574
1.78571428571429,-982.283656211523,0.488952238248384
2.12857142857143,-981.347523739641,0.113171001099676
1.75714285714286,-976.199185161326,0.516450941398573
1.7,-967.197578877514,0.555961158354092
2.3,-995.491109117673,0.0673821463086687
1.92857142857143,-980.994222909399,0.248059402684538
2.1,-996.654633829424,0.150555032115667
1.67142857142857,-973.476328803739,0.732026967656082
1.24285714285714,-963.54547045044,4.23570249275398
1.95714285714286,-980.101365345158,0.231481978949341
1.7,-974.509739779468,0.619635092962343
2.32857142857143,-967.488919012424,0.0452949248354775
1.95714285714286,-987.928067990163,0.245238456951685
1.78571428571429,-973.282533400166,0.447051859139721
1.5,-988.560455430104,1.78965449030615
1.98571428571429,-983.338677932163,0.195478699480356
1.95714285714286,-970.951904241921,0.207655605103361
2.04285714285714,-1000.16669200958,0.186341817005657
1.64285714285714,-983.280324896781,0.887613222965753
2.41428571428571,-978.367488187698,0.032121480234347
1.92857142857143,-983.08967284466,0.286912663752816
2.3,-1006.22424025174,0.0663855098936021
2.15714285714286,-980.383225176927,0.108927430581927
2.01428571428571,-975.395076570601,0.166463453386478
2.01428571428571,-994.61291214768,0.19717607435289
2.21428571428571,-965.872193690661,0.070817885408137
1.87142857142857,-989.340328340167,0.355060472257129
1.61428571428571,-975.642074447809,0.945753752708931
1.87142857142857,-970.060966206509,0.308921990738959
2.07142857142857,-980.944432735543,0.147666448378658
2.07142857142857,-965.665770457505,0.123005796816823
2.12857142857143,-985.529491337254,0.134292056042716
1.87142857142857,-973.731476180483,0.3250103070407
2.12857142857143,-991.4034113991,0.122124633575826
1.7,-986.436109996429,0.662986035596962
1.75714285714286,-983.355393593375,0.533155685462532
1.75714285714286,-972.389283566094,0.539735013581385
1.95714285714286,-986.836840090679,0.233897695494567
1.64285714285714,-965.740830220509,0.720199904237675
1.67142857142857,-974.812731316364,0.722209164920642
1.75714285714286,-983.655580953839,0.553178254166461
1.84285714285714,-994.414871669732,0.415679952198448
2.04285714285714,-992.185028554721,0.166577488174495
2.07142857142857,-972.777042068656,0.138676949994062
1.9,-998.104410312699,0.356118463441875
1.95714285714286,-984.325555832838,0.238756496367531
1.87142857142857,-968.169766260748,0.290867325370526
2.01428571428571,-997.535215737266,0.19691310369747
2.04285714285714,-980.914685817527,0.149807131011428
1.95714285714286,-989.328835365959,0.254102060321258
2.12857142857143,-981.027532399368,0.110121885763864
2.3,-969.892369965774,0.0511046425663357
1.81428571428571,-983.931086907653,0.447289746735595
2.32857142857143,-985.01493725831,0.0478302300293636
1.44285714285714,-988.4953730106,2.10689790242624
2.21428571428571,-989.382741093101,0.0789059045704022
1.67142857142857,-978.556046452379,0.835005603230738
1.52857142857143,-972.311892597011,1.28610654132466
1.64285714285714,-969.719000954632,0.766987109579901
1.64285714285714,-973.427181197252,0.803689822487362
1.58571428571429,-977.231336286957,1.04374926755795
1.95714285714286,-994.836284245316,0.242787317126844
2.01428571428571,-976.203657695222,0.156824552483227
1.9,-985.880274051928,0.320030220929341
1.95714285714286,-984.482361613511,0.254303525414014
2.07142857142857,-978.596959403374,0.139636191414015
1.75714285714286,-991.096101153862,0.637688922129044
1.55714285714286,-962.292321217795,1.08046495659337
1.9,-993.310754964854,0.33903161864229
1.67142857142857,-979.751190910783,0.818292998017434
1.75714285714286,-983.818864539154,0.516463772405542
1.84285714285714,-987.200084009519,0.399635419409504
1.78571428571429,-984.755349065835,0.50332392200388
1.9,-985.727221219472,0.306668969932988
1.87142857142857,-965.922835917361,0.302892485829344
1.61428571428571,-985.704888797004,0.957760074120656
1.92857142857143,-989.580869195841,0.25817004823773
1.98571428571429,-986.434251842277,0.214083313768621
1.7,-958.984521995194,0.564598980596544
1.61428571428571,-973.179331182241,1.00188076284321
2.18571428571429,-997.509051711056,0.0992837666682538
1.78571428571429,-989.042480946724,0.518067601630516
2.12857142857143,-978.973465137368,0.111327153054797
1.75714285714286,-988.347862786968,0.589366360383526
1.92857142857143,-982.229335540621,0.262285193987665
1.92857142857143,-977.614756852118,0.251148924389244
2.18571428571429,-980.265306125509,0.084791363454679
1.78571428571429,-969.573303860298,0.428429334993949
2.35714285714286,-988.430535370945,0.0457609839321189
1.87142857142857,-972.633704869756,0.313488069913241
2.35714285714286,-978.171438205894,0.041667038882243
1.78571428571429,-984.116315948298,0.458975778563105
1.81428571428571,-987.731540029758,0.44227935488606
1.72857142857143,-1002.70943527774,0.672066678992463
1.55714285714286,-968.979604256952,1.09075272465659
1.72857142857143,-982.652335190062,0.616970632882522
2.1,-976.369922071224,0.136621513443631
1.52857142857143,-982.212164187613,1.40953792574553
1.64285714285714,-986.795644450945,0.857032006949098
2.5,-957.996224891183,0.0216410935401958
1.64285714285714,-993.361403610876,0.958253153901381
1.75714285714286,-970.143172875714,0.553351471547263
1.9,-985.908199231086,0.306230225039926
2.15714285714286,-978.136256717015,0.100264427737866
2.12857142857143,-985.759882797639,0.118145641635699
1.9,-979.449018581897,0.307093397696524
2.21428571428571,-994.500100564616,0.0840761924392476
1.95714285714286,-986.978669623921,0.227209342076253
2.12857142857143,-967.393405924472,0.0894000602956716
1.58571428571429,-985.746201770867,1.13545388906938
1.84285714285714,-990.684876707472,0.389407479998826
2.15714285714286,-982.898881151867,0.104630706747736
1.84285714285714,-999.503419181744,0.438863003178542
1.58571428571429,-997.137004120049,1.27031964622905
1.92857142857143,-976.812072202457,0.244587656783015
1.7,-995.483728950405,0.713239618714695
1.64285714285714,-967.936181602415,0.743590583890087
2.1,-982.698346419626,0.124336411995332
1.78571428571429,-979.373225449708,0.436862075233562
1.72857142857143,-982.236904674,0.624196554472308
1.9,-963.164040207618,0.247214238089783
2.01428571428571,-988.764146122924,0.222385181472084
1.9,-973.882664401744,0.266337048623341
1.87142857142857,-984.647646597174,0.311291733185532
1.92857142857143,-978.432637679584,0.241719996042832
2.04285714285714,-989.75404518928,0.171102083745325
1.75714285714286,-974.138479334018,0.493757472704545
1.87142857142857,-997.016606236199,0.365569086566238
2.12857142857143,-983.058993569292,0.119236071616322
2.15714285714286,-974.417280503092,0.100659805592829
1.92857142857143,-973.827539779133,0.243300185723765
1.75714285714286,-979.065420381474,0.53275582841122
1.58571428571429,-983.926049571285,1.12702394328474
1.81428571428571,-994.146067134996,0.461433564130846
